"ID","Sex","Year","Name","Count"
"Alaska","M",1950,"Robert",91
"Alabama","M",1950,"James",2659
"Arkansas","M",1950,"James",1429
"Arizona","M",1950,"Robert",419
"California","M",1950,"Robert",6036
"Colorado","M",1950,"Robert",781
"Connecticut","M",1950,"Robert",1253
"District of Columbia","M",1950,"John",808
"Delaware","M",1950,"William",233
"Florida","M",1950,"James",1824
"Georgia","M",1950,"James",2712
"Hawaii","M",1950,"Michael",219
"Iowa","M",1950,"David",1412
"Idaho","M",1950,"Robert",290
"Illinois","M",1950,"James",4986
"Indiana","M",1950,"Michael",2346
"Kansas","M",1950,"Robert",921
"Kentucky","M",1950,"James",2252
"Louisiana","M",1950,"James",1534
"Massachusetts","M",1950,"Robert",3212
"Maryland","M",1950,"John",1286
"Maine","M",1950,"Robert",484
"Michigan","M",1950,"Robert",4012
"Minnesota","M",1950,"Michael",1682
"Missouri","M",1950,"James",2195
"Mississippi","M",1950,"James",1979
"Montana","M",1950,"Robert",364
"North Carolina","M",1950,"James",3322
"North Dakota","M",1950,"David",298
"Nebraska","M",1950,"Robert",771
"New Hampshire","M",1950,"Robert",314
"New Jersey","M",1950,"Robert",3164
"New Mexico","M",1950,"Robert",395
"Nevada","M",1950,"John",101
"New York","M",1950,"Robert",8627
"Ohio","M",1950,"James",4812
"Oklahoma","M",1950,"James",1102
"Oregon","M",1950,"Robert",813
"Pennsylvania","M",1950,"John",6859
"Rhode Island","M",1950,"Robert",550
"South Carolina","M",1950,"James",2108
"South Dakota","M",1950,"David",403
"Tennessee","M",1950,"James",2835
"Texas","M",1950,"James",4177
"Utah","M",1950,"David",421
"Virginia","M",1950,"James",2357
"Vermont","M",1950,"David",212
"Washington","M",1950,"Michael",1395
"Wisconsin","M",1950,"James",2135
"West Virginia","M",1950,"James",1435
"Wyoming","M",1950,"John",165
"Alaska","F",1950,"Mary",71
"Alabama","F",1950,"Mary",1840
"Arkansas","F",1950,"Linda",1187
"Arizona","F",1950,"Mary",415
"California","F",1950,"Linda",5388
"Colorado","F",1950,"Linda",815
"Connecticut","F",1950,"Linda",888
"District of Columbia","F",1950,"Linda",530
"Delaware","F",1950,"Linda",169
"Florida","F",1950,"Linda",1482
"Georgia","F",1950,"Mary",2064
"Hawaii","F",1950,"Linda",179
"Iowa","F",1950,"Linda",1476
"Idaho","F",1950,"Linda",348
"Illinois","F",1950,"Linda",4383
"Indiana","F",1950,"Linda",2262
"Kansas","F",1950,"Linda",1062
"Kentucky","F",1950,"Linda",1897
"Louisiana","F",1950,"Mary",1581
"Massachusetts","F",1950,"Linda",2109
"Maryland","F",1950,"Linda",1180
"Maine","F",1950,"Linda",489
"Michigan","F",1950,"Linda",4010
"Minnesota","F",1950,"Mary",1813
"Missouri","F",1950,"Linda",2309
"Mississippi","F",1950,"Mary",1636
"Montana","F",1950,"Linda",343
"North Carolina","F",1950,"Linda",2343
"North Dakota","F",1950,"Linda",336
"Nebraska","F",1950,"Linda",768
"New Hampshire","F",1950,"Linda",275
"New Jersey","F",1950,"Linda",2160
"New Mexico","F",1950,"Mary",512
"Nevada","F",1950,"Linda",83
"New York","F",1950,"Linda",6044
"Ohio","F",1950,"Linda",4475
"Oklahoma","F",1950,"Linda",1381
"Oregon","F",1950,"Linda",843
"Pennsylvania","F",1950,"Linda",5278
"Rhode Island","F",1950,"Linda",395
"South Carolina","F",1950,"Mary",1455
"South Dakota","F",1950,"Linda",394
"Tennessee","F",1950,"Linda",2042
"Texas","F",1950,"Linda",4198
"Utah","F",1950,"Susan",323
"Virginia","F",1950,"Linda",1910
"Vermont","F",1950,"Linda",237
"Washington","F",1950,"Linda",1330
"Wisconsin","F",1950,"Mary",2062
"West Virginia","F",1950,"Linda",1379
"Wyoming","F",1950,"Linda",155
